provider,pattern,metric,n,baseline_mean,pattern_mean,delta_mean,improvement_mean,positive_count,negative_count,zero_count,non_effective_rate
anthropic,lazy,self_contradiction_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
anthropic,lazy,stability_variance,18,0.00666666666666667,0.0,-0.00666666666666667,0.00666666666666667,6,0,12,0.6666666666666666
anthropic,lazy,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
anthropic,lazy,update_consistency,18,1.0,1.0,0.0,0.0,0,0,18,1.0
gemini,branch,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
gemini,branch,irp_monotonic_progress_rate,18,0.08641975308641975,0.15573192239858905,0.0693121693121693,0.0693121693121693,8,4,6,0.3333333333333333
gemini,branch,irp_oscillation_rate,18,0.10416666666666667,0.2592592592592593,0.15509259259259262,-0.15509259259259262,4,9,5,0.2777777777777778
gemini,branch,misinterpretation_rate,18,0.1111111111111111,0.14629629629629629,0.03518518518518519,-0.03518518518518519,4,8,6,0.3333333333333333
gemini,branch,rework_cost_tokens,18,186.44444444444446,307.8888888888889,121.44444444444444,-121.44444444444444,4,12,2,0.1111111111111111
gemini,branch,self_contradiction_rate,18,0.037037037037037035,0.0,-0.037037037037037035,0.037037037037037035,4,0,14,0.7777777777777778
gemini,branch,stability_variance,18,0.027777777777777783,0.02883174603174604,0.0010539682539682576,-0.0010539682539682576,5,8,5,0.2777777777777778
gemini,branch,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
gemini,branch,update_consistency,18,0.9629629629629629,1.0,0.03703703703703703,0.03703703703703703,4,0,14,0.7777777777777778
gemini,conditional,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
gemini,conditional,irp_monotonic_progress_rate,18,0.09382716049382717,0.022222222222222223,-0.07160493827160493,-0.07160493827160493,0,8,10,0.5555555555555556
gemini,conditional,irp_oscillation_rate,18,0.13194444444444445,0.0,-0.13194444444444445,0.13194444444444445,10,0,8,0.4444444444444444
gemini,conditional,misinterpretation_rate,18,0.14629629629629629,0.027777777777777776,-0.11851851851851852,0.11851851851851852,9,0,9,0.5
gemini,conditional,rework_cost_tokens,18,287.55555555555554,65.88888888888889,-221.66666666666666,221.66666666666666,8,2,8,0.4444444444444444
gemini,conditional,self_contradiction_rate,18,0.05925925925925926,0.0,-0.05925925925925926,0.05925925925925926,5,0,13,0.7222222222222222
gemini,conditional,stability_variance,18,0.028240054869684506,0.002800000000000001,-0.0254400548696845,0.0254400548696845,10,0,8,0.4444444444444444
gemini,conditional,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
gemini,conditional,update_consistency,18,0.9296296296296297,1.0,0.07037037037037036,0.07037037037037036,5,0,13,0.7222222222222222
gemini,delta,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
gemini,delta,irp_monotonic_progress_rate,18,0.06419753086419752,0.07037037037037036,0.006172839506172839,0.006172839506172839,1,0,17,0.9444444444444444
gemini,delta,irp_oscillation_rate,18,0.0763888888888889,0.041666666666666664,-0.034722222222222224,0.034722222222222224,3,1,14,0.7777777777777778
gemini,delta,misinterpretation_rate,18,0.08333333333333333,0.061111111111111116,-0.02222222222222222,0.02222222222222222,3,1,14,0.7777777777777778
gemini,delta,rework_cost_tokens,18,145.61111111111111,167.55555555555554,21.944444444444443,-21.944444444444443,0,9,9,0.5
gemini,delta,self_contradiction_rate,18,0.027777777777777776,0.0,-0.027777777777777776,0.027777777777777776,3,0,15,0.8333333333333334
gemini,delta,stability_variance,18,0.020722222222222225,0.00906666666666667,-0.011655555555555554,0.011655555555555554,3,1,14,0.7777777777777778
gemini,delta,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
gemini,delta,update_consistency,18,0.9722222222222222,1.0,0.027777777777777773,0.027777777777777773,3,0,15,0.8333333333333334
gemini,hierarchical,internal_coherence_error_rate,18,0.0,0.06944444444444445,0.06944444444444445,-0.06944444444444445,0,2,16,0.8888888888888888
gemini,hierarchical,irp_monotonic_progress_rate,18,0.08500881834215167,0.14656084656084656,0.06155202821869489,0.06155202821869489,8,2,8,0.4444444444444444
gemini,hierarchical,irp_oscillation_rate,18,0.1111111111111111,0.19907407407407407,0.08796296296296297,-0.08796296296296297,2,7,9,0.5
gemini,hierarchical,misinterpretation_rate,18,0.15648148148148147,0.23240740740740742,0.07592592592592592,-0.07592592592592592,3,8,7,0.3888888888888889
gemini,hierarchical,rework_cost_tokens,18,247.94444444444446,442.55555555555554,194.61111111111111,-194.61111111111111,6,9,3,0.16666666666666666
gemini,hierarchical,self_contradiction_rate,18,0.07407407407407407,0.027777777777777776,-0.046296296296296294,0.046296296296296294,5,2,11,0.6111111111111112
gemini,hierarchical,stability_variance,18,0.02854603174603175,0.047129251700680275,0.018583219954648525,-0.018583219954648525,6,5,7,0.3888888888888889
gemini,hierarchical,trace_completeness,18,1.0,0.9305555555555556,-0.06944444444444445,-0.06944444444444445,0,2,16,0.8888888888888888
gemini,hierarchical,update_consistency,18,0.925925925925926,0.9027777777777778,-0.023148148148148157,-0.023148148148148157,5,2,11,0.6111111111111112
gemini,lazy,internal_coherence_error_rate,18,0.005555555555555556,0.041666666666666664,0.036111111111111115,-0.036111111111111115,1,6,11,0.6111111111111112
gemini,lazy,irp_monotonic_progress_rate,18,0.07037037037037036,0.17742504409171075,0.10705467372134038,0.10705467372134038,6,4,8,0.4444444444444444
gemini,lazy,irp_oscillation_rate,18,0.0763888888888889,0.2638888888888889,0.1875,-0.1875,4,6,8,0.4444444444444444
gemini,lazy,misinterpretation_rate,18,0.08888888888888889,0.5018518518518519,0.412962962962963,-0.412962962962963,4,11,3,0.16666666666666666
gemini,lazy,rework_cost_tokens,18,158.88888888888889,938.8888888888889,780.0,-780.0,4,12,2,0.1111111111111111
gemini,lazy,self_contradiction_rate,18,0.03333333333333333,0.35185185185185186,0.31851851851851853,-0.31851851851851853,2,11,5,0.2777777777777778
gemini,lazy,stability_variance,18,0.028901234567901238,0.04243569160997733,0.01353445704207609,-0.01353445704207609,5,10,3,0.16666666666666666
gemini,lazy,trace_completeness,18,0.9944444444444444,0.9814814814814815,-0.012962962962962973,-0.012962962962962973,1,8,9,0.5
gemini,lazy,update_consistency,18,0.9611111111111111,0.6388888888888888,-0.3222222222222222,-0.3222222222222222,1,11,6,0.3333333333333333
openai,branch,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,branch,irp_monotonic_progress_rate,18,0.33121693121693124,0.29947089947089944,-0.031746031746031744,-0.031746031746031744,0,2,16,0.8888888888888888
openai,branch,irp_oscillation_rate,18,0.375,0.30092592592592593,-0.07407407407407408,0.07407407407407408,2,0,16,0.8888888888888888
openai,branch,misinterpretation_rate,18,0.2888888888888889,0.2611111111111111,-0.027777777777777776,0.027777777777777776,2,0,16,0.8888888888888888
openai,branch,rework_cost_tokens,18,360.22222222222223,325.1111111111111,-35.111111111111114,35.111111111111114,11,6,1,0.05555555555555555
openai,branch,self_contradiction_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,branch,stability_variance,18,0.04381738473167046,0.03810309901738475,-0.005714285714285717,0.005714285714285717,2,0,16,0.8888888888888888
openai,branch,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,branch,update_consistency,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,conditional,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,conditional,irp_monotonic_progress_rate,18,0.33121693121693124,0.22804232804232802,-0.10317460317460318,-0.10317460317460318,0,11,7,0.3888888888888889
openai,conditional,irp_oscillation_rate,18,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,6,0,12,0.6666666666666666
openai,conditional,misinterpretation_rate,18,0.2888888888888889,0.20092592592592592,-0.08796296296296297,0.08796296296296297,11,0,7,0.3888888888888889
openai,conditional,rework_cost_tokens,18,360.3888888888889,278.22222222222223,-82.16666666666667,82.16666666666667,15,2,1,0.05555555555555555
openai,conditional,self_contradiction_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,conditional,stability_variance,18,0.04381738473167046,0.03124595616024188,-0.012571428571428575,0.012571428571428575,11,0,7,0.3888888888888889
openai,conditional,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,conditional,update_consistency,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,delta,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,delta,irp_monotonic_progress_rate,18,0.33121693121693124,0.28359788359788357,-0.047619047619047616,-0.047619047619047616,0,6,12,0.6666666666666666
openai,delta,irp_oscillation_rate,18,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,6,0,12,0.6666666666666666
openai,delta,misinterpretation_rate,18,0.2888888888888889,0.24722222222222223,-0.041666666666666664,0.041666666666666664,6,0,12,0.6666666666666666
openai,delta,rework_cost_tokens,18,360.8888888888889,312.3888888888889,-48.5,48.5,14,3,1,0.05555555555555555
openai,delta,self_contradiction_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,delta,stability_variance,18,0.04381738473167046,0.035245956160241884,-0.008571428571428575,0.008571428571428575,6,0,12,0.6666666666666666
openai,delta,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,delta,update_consistency,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,hierarchical,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,hierarchical,irp_monotonic_progress_rate,18,0.33121693121693124,0.23915343915343915,-0.09206349206349206,-0.09206349206349206,0,10,8,0.4444444444444444
openai,hierarchical,irp_oscillation_rate,18,0.375,0.2638888888888889,-0.1111111111111111,0.1111111111111111,6,0,12,0.6666666666666666
openai,hierarchical,misinterpretation_rate,18,0.2888888888888889,0.21018518518518517,-0.07870370370370369,0.07870370370370369,10,0,8,0.4444444444444444
openai,hierarchical,rework_cost_tokens,18,361.94444444444446,281.44444444444446,-80.5,80.5,16,2,0,0.0
openai,hierarchical,self_contradiction_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,hierarchical,stability_variance,18,0.04381738473167046,0.03204595616024189,-0.011771428571428577,0.011771428571428577,10,0,8,0.4444444444444444
openai,hierarchical,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,hierarchical,update_consistency,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,lazy,internal_coherence_error_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,lazy,irp_monotonic_progress_rate,18,0.3074074074074074,0.29947089947089944,-0.007936507936507936,-0.007936507936507936,1,4,13,0.7222222222222222
openai,lazy,irp_oscillation_rate,18,0.3194444444444444,0.3009259259259259,-0.018518518518518528,0.018518518518518528,4,1,13,0.7222222222222222
openai,lazy,misinterpretation_rate,18,0.26805555555555555,0.2611111111111111,-0.006944444444444444,0.006944444444444444,4,1,13,0.7222222222222222
openai,lazy,rework_cost_tokens,18,330.3888888888889,330.8333333333333,0.4444444444444444,-0.4444444444444444,10,8,0,0.0
openai,lazy,self_contradiction_rate,18,0.0,0.0,0.0,0.0,0,0,18,1.0
openai,lazy,stability_variance,18,0.03953167044595617,0.03810309901738475,-0.0014285714285714294,0.0014285714285714294,4,1,13,0.7222222222222222
openai,lazy,trace_completeness,18,1.0,1.0,0.0,0.0,0,0,18,1.0
openai,lazy,update_consistency,18,1.0,1.0,0.0,0.0,0,0,18,1.0
